county,year,month,temperature,simulated_temperature,mu,sigma,simulation_number,hist_temp_avg
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,24.32592522799109,8.237858,3.4522183,1.0,11.148379905834364
Fresno,2018,5,16.308109935850325,28.390346927836223,15.875668,2.1135666,1.0,15.634527908564628
Fresno,2018,6,22.03474855826954,31.15773934522303,12.811485,5.0805326,1.0,20.230983178453634
Fresno,2018,7,26.48462096705111,50.725778175883505,22.14976,2.5782847,1.0,23.6462897093963
Fresno,2018,8,24.23737309990707,41.70268743478038,20.051092,4.6971827,1.0,22.925582188670894
Fresno,2018,9,21.128174709620964,30.75747786447625,12.410023,6.343648,1.0,19.992390875716506
Fresno,2018,10,15.343248835219242,26.88951950277233,18.099157,4.394408,1.0,14.656789883888178
Fresno,2018,11,10.212743365371068,25.917964631780713,14.097305,3.3047009,1.0,8.688868188708247
Fresno,2018,12,5.573444510492038,15.218119569153195,5.605468,1.9801707,1.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,23.547891656861918,8.237858,3.4522183,2.0,11.148379905834364
Fresno,2018,5,16.308109935850325,32.99564954390634,15.875668,2.1135666,2.0,15.634527908564628
Fresno,2018,6,22.03474855826954,29.553548167854075,12.811485,5.0805326,2.0,20.230983178453634
Fresno,2018,7,26.48462096705111,44.21983730887828,22.14976,2.5782847,2.0,23.6462897093963
Fresno,2018,8,24.23737309990707,45.548807216863395,20.051092,4.6971827,2.0,22.925582188670894
Fresno,2018,9,21.128174709620964,40.92519365400479,12.410023,6.343648,2.0,19.992390875716506
Fresno,2018,10,15.343248835219242,25.30045080004811,18.099157,4.394408,2.0,14.656789883888178
Fresno,2018,11,10.212743365371068,19.87328415056527,14.097305,3.3047009,2.0,8.688868188708247
Fresno,2018,12,5.573444510492038,14.173931310853813,5.605468,1.9801707,2.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,20.084546413777193,8.237858,3.4522183,3.0,11.148379905834364
Fresno,2018,5,16.308109935850325,31.82801427678033,15.875668,2.1135666,3.0,15.634527908564628
Fresno,2018,6,22.03474855826954,30.37481560750944,12.811485,5.0805326,3.0,20.230983178453634
Fresno,2018,7,26.48462096705111,47.177749602398166,22.14976,2.5782847,3.0,23.6462897093963
Fresno,2018,8,24.23737309990707,39.78844166565585,20.051092,4.6971827,3.0,22.925582188670894
Fresno,2018,9,21.128174709620964,39.8388230380717,12.410023,6.343648,3.0,19.992390875716506
Fresno,2018,10,15.343248835219242,32.78355961101625,18.099157,4.394408,3.0,14.656789883888178
Fresno,2018,11,10.212743365371068,21.362175154163527,14.097305,3.3047009,3.0,8.688868188708247
Fresno,2018,12,5.573444510492038,14.548618163752238,5.605468,1.9801707,3.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,19.891259856144156,8.237858,3.4522183,4.0,11.148379905834364
Fresno,2018,5,16.308109935850325,27.857929315089613,15.875668,2.1135666,4.0,15.634527908564628
Fresno,2018,6,22.03474855826954,42.928472185360384,12.811485,5.0805326,4.0,20.230983178453634
Fresno,2018,7,26.48462096705111,46.597400337697046,22.14976,2.5782847,4.0,23.6462897093963
Fresno,2018,8,24.23737309990707,38.62295338159628,20.051092,4.6971827,4.0,22.925582188670894
Fresno,2018,9,21.128174709620964,25.05278117481312,12.410023,6.343648,4.0,19.992390875716506
Fresno,2018,10,15.343248835219242,29.794690415514914,18.099157,4.394408,4.0,14.656789883888178
Fresno,2018,11,10.212743365371068,20.70727769116482,14.097305,3.3047009,4.0,8.688868188708247
Fresno,2018,12,5.573444510492038,11.475138893582724,5.605468,1.9801707,4.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,22.14876420883806,8.237858,3.4522183,5.0,11.148379905834364
Fresno,2018,5,16.308109935850325,31.365485344457156,15.875668,2.1135666,5.0,15.634527908564628
Fresno,2018,6,22.03474855826954,36.84052675197184,12.811485,5.0805326,5.0,20.230983178453634
Fresno,2018,7,26.48462096705111,54.620460170288396,22.14976,2.5782847,5.0,23.6462897093963
Fresno,2018,8,24.23737309990707,39.25447192589988,20.051092,4.6971827,5.0,22.925582188670894
Fresno,2018,9,21.128174709620964,34.653260922828856,12.410023,6.343648,5.0,19.992390875716506
Fresno,2018,10,15.343248835219242,27.12571168561071,18.099157,4.394408,5.0,14.656789883888178
Fresno,2018,11,10.212743365371068,19.55407326628191,14.097305,3.3047009,5.0,8.688868188708247
Fresno,2018,12,5.573444510492038,9.57360142163073,5.605468,1.9801707,5.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,18.176668722168795,8.237858,3.4522183,6.0,11.148379905834364
Fresno,2018,5,16.308109935850325,32.415079718996594,15.875668,2.1135666,6.0,15.634527908564628
Fresno,2018,6,22.03474855826954,27.827297571249538,12.811485,5.0805326,6.0,20.230983178453634
Fresno,2018,7,26.48462096705111,46.52380174163325,22.14976,2.5782847,6.0,23.6462897093963
Fresno,2018,8,24.23737309990707,39.96240177580593,20.051092,4.6971827,6.0,22.925582188670894
Fresno,2018,9,21.128174709620964,45.03305680604748,12.410023,6.343648,6.0,19.992390875716506
Fresno,2018,10,15.343248835219242,33.90323872624884,18.099157,4.394408,6.0,14.656789883888178
Fresno,2018,11,10.212743365371068,24.25257748396568,14.097305,3.3047009,6.0,8.688868188708247
Fresno,2018,12,5.573444510492038,12.905846235392854,5.605468,1.9801707,6.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,19.37954486800251,8.237858,3.4522183,7.0,11.148379905834364
Fresno,2018,5,16.308109935850325,33.8927572965597,15.875668,2.1135666,7.0,15.634527908564628
Fresno,2018,6,22.03474855826954,39.14500534948845,12.811485,5.0805326,7.0,20.230983178453634
Fresno,2018,7,26.48462096705111,46.74244531300962,22.14976,2.5782847,7.0,23.6462897093963
Fresno,2018,8,24.23737309990707,37.94046557971355,20.051092,4.6971827,7.0,22.925582188670894
Fresno,2018,9,21.128174709620964,35.83485028482286,12.410023,6.343648,7.0,19.992390875716506
Fresno,2018,10,15.343248835219242,32.950848539005364,18.099157,4.394408,7.0,14.656789883888178
Fresno,2018,11,10.212743365371068,21.48587065841471,14.097305,3.3047009,7.0,8.688868188708247
Fresno,2018,12,5.573444510492038,15.491092931382404,5.605468,1.9801707,7.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,23.915883576806845,8.237858,3.4522183,8.0,11.148379905834364
Fresno,2018,5,16.308109935850325,32.662170661634875,15.875668,2.1135666,8.0,15.634527908564628
Fresno,2018,6,22.03474855826954,27.104475467782578,12.811485,5.0805326,8.0,20.230983178453634
Fresno,2018,7,26.48462096705111,47.34968328528042,22.14976,2.5782847,8.0,23.6462897093963
Fresno,2018,8,24.23737309990707,44.743759802523705,20.051092,4.6971827,8.0,22.925582188670894
Fresno,2018,9,21.128174709620964,33.80631525441011,12.410023,6.343648,8.0,19.992390875716506
Fresno,2018,10,15.343248835219242,27.327302755730518,18.099157,4.394408,8.0,14.656789883888178
Fresno,2018,11,10.212743365371068,26.417165173753446,14.097305,3.3047009,8.0,8.688868188708247
Fresno,2018,12,5.573444510492038,13.006294989985857,5.605468,1.9801707,8.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,19.744549435643904,8.237858,3.4522183,9.0,11.148379905834364
Fresno,2018,5,16.308109935850325,33.91195724007366,15.875668,2.1135666,9.0,15.634527908564628
Fresno,2018,6,22.03474855826954,32.45832285842111,12.811485,5.0805326,9.0,20.230983178453634
Fresno,2018,7,26.48462096705111,45.57653069768618,22.14976,2.5782847,9.0,23.6462897093963
Fresno,2018,8,24.23737309990707,47.78328012828493,20.051092,4.6971827,9.0,22.925582188670894
Fresno,2018,9,21.128174709620964,25.68781404263906,12.410023,6.343648,9.0,19.992390875716506
Fresno,2018,10,15.343248835219242,35.41745531958938,18.099157,4.394408,9.0,14.656789883888178
Fresno,2018,11,10.212743365371068,19.620106516000178,14.097305,3.3047009,9.0,8.688868188708247
Fresno,2018,12,5.573444510492038,13.516203565319827,5.605468,1.9801707,9.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,17.630929307771083,8.237858,3.4522183,10.0,11.148379905834364
Fresno,2018,5,16.308109935850325,32.27528997054771,15.875668,2.1135666,10.0,15.634527908564628
Fresno,2018,6,22.03474855826954,29.28546381815943,12.811485,5.0805326,10.0,20.230983178453634
Fresno,2018,7,26.48462096705111,42.34851359291722,22.14976,2.5782847,10.0,23.6462897093963
Fresno,2018,8,24.23737309990707,39.35837208139424,20.051092,4.6971827,10.0,22.925582188670894
Fresno,2018,9,21.128174709620964,21.064287592319868,12.410023,6.343648,10.0,19.992390875716506
Fresno,2018,10,15.343248835219242,29.11051105182065,18.099157,4.394408,10.0,14.656789883888178
Fresno,2018,11,10.212743365371068,22.06411514254443,14.097305,3.3047009,10.0,8.688868188708247
Fresno,2018,12,5.573444510492038,9.37821827207911,5.605468,1.9801707,10.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,18.51496319863368,8.237858,3.4522183,11.0,11.148379905834364
Fresno,2018,5,16.308109935850325,32.252961691323335,15.875668,2.1135666,11.0,15.634527908564628
Fresno,2018,6,22.03474855826954,32.14782312844042,12.811485,5.0805326,11.0,20.230983178453634
Fresno,2018,7,26.48462096705111,47.16272025327958,22.14976,2.5782847,11.0,23.6462897093963
Fresno,2018,8,24.23737309990707,40.42777360636808,20.051092,4.6971827,11.0,22.925582188670894
Fresno,2018,9,21.128174709620964,16.165114216462655,12.410023,6.343648,11.0,19.992390875716506
Fresno,2018,10,15.343248835219242,34.61989627807807,18.099157,4.394408,11.0,14.656789883888178
Fresno,2018,11,10.212743365371068,26.274533220704114,14.097305,3.3047009,11.0,8.688868188708247
Fresno,2018,12,5.573444510492038,11.281398853551504,5.605468,1.9801707,11.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,21.19514348109732,8.237858,3.4522183,12.0,11.148379905834364
Fresno,2018,5,16.308109935850325,32.00980353609306,15.875668,2.1135666,12.0,15.634527908564628
Fresno,2018,6,22.03474855826954,28.753666970248307,12.811485,5.0805326,12.0,20.230983178453634
Fresno,2018,7,26.48462096705111,43.91571441244392,22.14976,2.5782847,12.0,23.6462897093963
Fresno,2018,8,24.23737309990707,40.88486265210404,20.051092,4.6971827,12.0,22.925582188670894
Fresno,2018,9,21.128174709620964,35.786280405919506,12.410023,6.343648,12.0,19.992390875716506
Fresno,2018,10,15.343248835219242,32.11120708699108,18.099157,4.394408,12.0,14.656789883888178
Fresno,2018,11,10.212743365371068,13.32363224409672,14.097305,3.3047009,12.0,8.688868188708247
Fresno,2018,12,5.573444510492038,10.401147880772251,5.605468,1.9801707,12.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,19.274081394751036,8.237858,3.4522183,13.0,11.148379905834364
Fresno,2018,5,16.308109935850325,35.248347160626835,15.875668,2.1135666,13.0,15.634527908564628
Fresno,2018,6,22.03474855826954,37.610176336162716,12.811485,5.0805326,13.0,20.230983178453634
Fresno,2018,7,26.48462096705111,46.230871385296425,22.14976,2.5782847,13.0,23.6462897093963
Fresno,2018,8,24.23737309990707,45.69296411407544,20.051092,4.6971827,13.0,22.925582188670894
Fresno,2018,9,21.128174709620964,28.968637779590733,12.410023,6.343648,13.0,19.992390875716506
Fresno,2018,10,15.343248835219242,36.15499379544844,18.099157,4.394408,13.0,14.656789883888178
Fresno,2018,11,10.212743365371068,23.036806933997468,14.097305,3.3047009,13.0,8.688868188708247
Fresno,2018,12,5.573444510492038,12.274260861516446,5.605468,1.9801707,13.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,22.91389333701239,8.237858,3.4522183,14.0,11.148379905834364
Fresno,2018,5,16.308109935850325,34.60142556205275,15.875668,2.1135666,14.0,15.634527908564628
Fresno,2018,6,22.03474855826954,29.339348951405007,12.811485,5.0805326,14.0,20.230983178453634
Fresno,2018,7,26.48462096705111,47.12712531032632,22.14976,2.5782847,14.0,23.6462897093963
Fresno,2018,8,24.23737309990707,52.00243221271594,20.051092,4.6971827,14.0,22.925582188670894
Fresno,2018,9,21.128174709620964,29.39966015956184,12.410023,6.343648,14.0,19.992390875716506
Fresno,2018,10,15.343248835219242,32.38469775734688,18.099157,4.394408,14.0,14.656789883888178
Fresno,2018,11,10.212743365371068,27.29040867412882,14.097305,3.3047009,14.0,8.688868188708247
Fresno,2018,12,5.573444510492038,12.209697159252599,5.605468,1.9801707,14.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,17.30041044630388,8.237858,3.4522183,15.0,11.148379905834364
Fresno,2018,5,16.308109935850325,32.87978714052086,15.875668,2.1135666,15.0,15.634527908564628
Fresno,2018,6,22.03474855826954,22.61174701156242,12.811485,5.0805326,15.0,20.230983178453634
Fresno,2018,7,26.48462096705111,45.69039183020969,22.14976,2.5782847,15.0,23.6462897093963
Fresno,2018,8,24.23737309990707,47.086010766809764,20.051092,4.6971827,15.0,22.925582188670894
Fresno,2018,9,21.128174709620964,31.09223839836514,12.410023,6.343648,15.0,19.992390875716506
Fresno,2018,10,15.343248835219242,35.87955446406197,18.099157,4.394408,15.0,14.656789883888178
Fresno,2018,11,10.212743365371068,18.951863037386346,14.097305,3.3047009,15.0,8.688868188708247
Fresno,2018,12,5.573444510492038,8.889559285618908,5.605468,1.9801707,15.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,21.399201048466146,8.237858,3.4522183,16.0,11.148379905834364
Fresno,2018,5,16.308109935850325,30.179450689968924,15.875668,2.1135666,16.0,15.634527908564628
Fresno,2018,6,22.03474855826954,29.13595858051448,12.811485,5.0805326,16.0,20.230983178453634
Fresno,2018,7,26.48462096705111,45.72044841802787,22.14976,2.5782847,16.0,23.6462897093963
Fresno,2018,8,24.23737309990707,39.81040768654195,20.051092,4.6971827,16.0,22.925582188670894
Fresno,2018,9,21.128174709620964,29.407944492009534,12.410023,6.343648,16.0,19.992390875716506
Fresno,2018,10,15.343248835219242,31.692319668263004,18.099157,4.394408,16.0,14.656789883888178
Fresno,2018,11,10.212743365371068,23.40428336874635,14.097305,3.3047009,16.0,8.688868188708247
Fresno,2018,12,5.573444510492038,11.863977410182148,5.605468,1.9801707,16.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,16.85689999983179,8.237858,3.4522183,17.0,11.148379905834364
Fresno,2018,5,16.308109935850325,33.12947856990817,15.875668,2.1135666,17.0,15.634527908564628
Fresno,2018,6,22.03474855826954,28.080463239902315,12.811485,5.0805326,17.0,20.230983178453634
Fresno,2018,7,26.48462096705111,47.751480475122165,22.14976,2.5782847,17.0,23.6462897093963
Fresno,2018,8,24.23737309990707,42.170574672334865,20.051092,4.6971827,17.0,22.925582188670894
Fresno,2018,9,21.128174709620964,27.719247341391203,12.410023,6.343648,17.0,19.992390875716506
Fresno,2018,10,15.343248835219242,27.630342099448605,18.099157,4.394408,17.0,14.656789883888178
Fresno,2018,11,10.212743365371068,26.671176372956488,14.097305,3.3047009,17.0,8.688868188708247
Fresno,2018,12,5.573444510492038,6.67821520365367,5.605468,1.9801707,17.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,13.632841407132902,8.237858,3.4522183,18.0,11.148379905834364
Fresno,2018,5,16.308109935850325,34.022723184546834,15.875668,2.1135666,18.0,15.634527908564628
Fresno,2018,6,22.03474855826954,32.93549593748968,12.811485,5.0805326,18.0,20.230983178453634
Fresno,2018,7,26.48462096705111,46.11550479067039,22.14976,2.5782847,18.0,23.6462897093963
Fresno,2018,8,24.23737309990707,51.109678156120225,20.051092,4.6971827,18.0,22.925582188670894
Fresno,2018,9,21.128174709620964,42.671059148340525,12.410023,6.343648,18.0,19.992390875716506
Fresno,2018,10,15.343248835219242,39.040581913447035,18.099157,4.394408,18.0,14.656789883888178
Fresno,2018,11,10.212743365371068,23.0684274786775,14.097305,3.3047009,18.0,8.688868188708247
Fresno,2018,12,5.573444510492038,11.837856702626645,5.605468,1.9801707,18.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,26.041556938438596,8.237858,3.4522183,19.0,11.148379905834364
Fresno,2018,5,16.308109935850325,32.32813672327319,15.875668,2.1135666,19.0,15.634527908564628
Fresno,2018,6,22.03474855826954,34.48168659234797,12.811485,5.0805326,19.0,20.230983178453634
Fresno,2018,7,26.48462096705111,44.25778628206824,22.14976,2.5782847,19.0,23.6462897093963
Fresno,2018,8,24.23737309990707,51.15637333666183,20.051092,4.6971827,19.0,22.925582188670894
Fresno,2018,9,21.128174709620964,36.03771583753617,12.410023,6.343648,19.0,19.992390875716506
Fresno,2018,10,15.343248835219242,35.5845145680062,18.099157,4.394408,19.0,14.656789883888178
Fresno,2018,11,10.212743365371068,22.420567182786222,14.097305,3.3047009,19.0,8.688868188708247
Fresno,2018,12,5.573444510492038,11.87508427378865,5.605468,1.9801707,19.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,15.560444212058895,8.237858,3.4522183,20.0,11.148379905834364
Fresno,2018,5,16.308109935850325,31.96361846504773,15.875668,2.1135666,20.0,15.634527908564628
Fresno,2018,6,22.03474855826954,30.72489996000715,12.811485,5.0805326,20.0,20.230983178453634
Fresno,2018,7,26.48462096705111,46.479290983364734,22.14976,2.5782847,20.0,23.6462897093963
Fresno,2018,8,24.23737309990707,40.95396822287351,20.051092,4.6971827,20.0,22.925582188670894
Fresno,2018,9,21.128174709620964,30.519842109094906,12.410023,6.343648,20.0,19.992390875716506
Fresno,2018,10,15.343248835219242,34.054115338206984,18.099157,4.394408,20.0,14.656789883888178
Fresno,2018,11,10.212743365371068,23.983944848652435,14.097305,3.3047009,20.0,8.688868188708247
Fresno,2018,12,5.573444510492038,12.640962479359551,5.605468,1.9801707,20.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,20.30918097884232,8.237858,3.4522183,21.0,11.148379905834364
Fresno,2018,5,16.308109935850325,33.92214840857945,15.875668,2.1135666,21.0,15.634527908564628
Fresno,2018,6,22.03474855826954,38.24950289888245,12.811485,5.0805326,21.0,20.230983178453634
Fresno,2018,7,26.48462096705111,49.01596748973872,22.14976,2.5782847,21.0,23.6462897093963
Fresno,2018,8,24.23737309990707,54.155797227312775,20.051092,4.6971827,21.0,22.925582188670894
Fresno,2018,9,21.128174709620964,22.004241916606638,12.410023,6.343648,21.0,19.992390875716506
Fresno,2018,10,15.343248835219242,40.640685529077565,18.099157,4.394408,21.0,14.656789883888178
Fresno,2018,11,10.212743365371068,22.987646449001502,14.097305,3.3047009,21.0,8.688868188708247
Fresno,2018,12,5.573444510492038,11.492854340636356,5.605468,1.9801707,21.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,19.598907771195513,8.237858,3.4522183,22.0,11.148379905834364
Fresno,2018,5,16.308109935850325,32.22373171893372,15.875668,2.1135666,22.0,15.634527908564628
Fresno,2018,6,22.03474855826954,26.194149857189,12.811485,5.0805326,22.0,20.230983178453634
Fresno,2018,7,26.48462096705111,45.91153563180758,22.14976,2.5782847,22.0,23.6462897093963
Fresno,2018,8,24.23737309990707,40.59790479714829,20.051092,4.6971827,22.0,22.925582188670894
Fresno,2018,9,21.128174709620964,28.077546560092017,12.410023,6.343648,22.0,19.992390875716506
Fresno,2018,10,15.343248835219242,29.013489336520962,18.099157,4.394408,22.0,14.656789883888178
Fresno,2018,11,10.212743365371068,22.967189077132204,14.097305,3.3047009,22.0,8.688868188708247
Fresno,2018,12,5.573444510492038,13.933032653922979,5.605468,1.9801707,22.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,22.945394757123243,8.237858,3.4522183,23.0,11.148379905834364
Fresno,2018,5,16.308109935850325,33.42758680354592,15.875668,2.1135666,23.0,15.634527908564628
Fresno,2018,6,22.03474855826954,35.333748255079556,12.811485,5.0805326,23.0,20.230983178453634
Fresno,2018,7,26.48462096705111,45.63766889929219,22.14976,2.5782847,23.0,23.6462897093963
Fresno,2018,8,24.23737309990707,43.64256437908732,20.051092,4.6971827,23.0,22.925582188670894
Fresno,2018,9,21.128174709620964,32.971548667253714,12.410023,6.343648,23.0,19.992390875716506
Fresno,2018,10,15.343248835219242,33.97618257426318,18.099157,4.394408,23.0,14.656789883888178
Fresno,2018,11,10.212743365371068,22.14066730441187,14.097305,3.3047009,23.0,8.688868188708247
Fresno,2018,12,5.573444510492038,15.875683668480754,5.605468,1.9801707,23.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,20.43078360812629,8.237858,3.4522183,24.0,11.148379905834364
Fresno,2018,5,16.308109935850325,32.12233426000785,15.875668,2.1135666,24.0,15.634527908564628
Fresno,2018,6,22.03474855826954,34.500759201294144,12.811485,5.0805326,24.0,20.230983178453634
Fresno,2018,7,26.48462096705111,46.19419921688434,22.14976,2.5782847,24.0,23.6462897093963
Fresno,2018,8,24.23737309990707,42.53968399436612,20.051092,4.6971827,24.0,22.925582188670894
Fresno,2018,9,21.128174709620964,31.592096199833584,12.410023,6.343648,24.0,19.992390875716506
Fresno,2018,10,15.343248835219242,34.99852490836407,18.099157,4.394408,24.0,14.656789883888178
Fresno,2018,11,10.212743365371068,21.490597520115678,14.097305,3.3047009,24.0,8.688868188708247
Fresno,2018,12,5.573444510492038,10.19181107719897,5.605468,1.9801707,24.0,4.890050153511372
Fresno,2018,1,7.59460827464153,,,,,
Fresno,2018,2,6.370824439919431,,,,,
Fresno,2018,3,7.852293148922911,,,,,
Fresno,2018,4,12.960991493030122,20.59695153312801,8.237858,3.4522183,25.0,11.148379905834364
Fresno,2018,5,16.308109935850325,30.737199004550085,15.875668,2.1135666,25.0,15.634527908564628
Fresno,2018,6,22.03474855826954,35.44522161961997,12.811485,5.0805326,25.0,20.230983178453634
Fresno,2018,7,26.48462096705111,48.93054369611673,22.14976,2.5782847,25.0,23.6462897093963
Fresno,2018,8,24.23737309990707,37.82376408793358,20.051092,4.6971827,25.0,22.925582188670894
Fresno,2018,9,21.128174709620964,36.323139150080266,12.410023,6.343648,25.0,19.992390875716506
Fresno,2018,10,15.343248835219242,28.698873979014262,18.099157,4.394408,25.0,14.656789883888178
Fresno,2018,11,10.212743365371068,25.567651958485683,14.097305,3.3047009,25.0,8.688868188708247
