,county,year,month,temperature,mu,sigma,temp_anom_L12,quantile_score
0,Orange,2018,1,15.18691827725661,15.002947,0.27861884,-0.09837024870324029,0.0564979389186201
1,Orange,2018,2,13.848450527210446,14.225972,0.29063332,0.6331049033935123,0.1212374740977962
2,Orange,2018,3,14.304770497220147,14.2286825,0.27861884,1.7925927473370429,0.03703201979268506
3,Orange,2018,4,16.480487242135666,16.42307,0.28282437,1.9944546019529419,0.03570274514794345
4,Orange,2018,5,16.833456504995922,16.896852,0.28282437,0.33985481540749873,0.03621614976261213
5,Orange,2018,6,19.709193490616485,19.992662,0.31663173,1.168189861419286,0.0853332871310294
6,Orange,2018,7,24.42454245852645,24.202087,0.50369185,1.644555731446534,0.07889634648360011
7,Orange,2018,8,24.28041490398971,24.209652,0.5067557,0.5151546390321933,0.061778493979791536
8,Orange,2018,9,21.72459304751635,21.807114,0.36354837,0.5920078940311981,0.04664143799918525
9,Orange,2018,10,19.746800189663816,19.875097,0.28282437,2.3178768680747233,0.044899397777478686
10,Orange,2018,11,17.26883448623005,17.286562,0.27861884,2.1682235584235556,0.03310072505510086
11,Orange,2018,12,13.661286084796645,13.649274,0.32612506,2.5709116398541205,0.03856782647487939
12,Orange,2019,1,13.208615283381732,13.021424,0.3481975,2.6950493839537533,0.060885214433001045
13,Orange,2019,2,11.23377785462037,11.387197,0.42231742,0.9459528310031082,0.06093037041005375
14,Orange,2019,3,14.34762871801297,14.160318,0.27861884,0.1493669210307793,0.05732423724313072
15,Orange,2019,4,16.504415097327524,16.39858,0.28282437,1.0596285809406716,0.041257506197083085
16,Orange,2019,5,16.052806504494583,15.899868,0.28282437,-0.4040208893203854,0.049638909862984734
17,Orange,2019,6,19.136478830836325,19.22849,0.3091995,0.53246906297964,0.04195679083678418
18,Orange,2019,7,22.050566280368912,22.121647,0.3660347,2.9802187860919425,0.04595822177562409
19,Orange,2019,8,22.61463006760772,22.63457,0.3889223,2.0123822119228016,0.04608371737966677
20,Orange,2019,9,22.584121316439848,22.673655,0.3914256,0.11322141923425022,0.050281461728849175
21,Orange,2019,10,19.83195524120481,19.912205,0.28595957,0.817890462981314,0.038240246458248285
22,Orange,2019,11,16.171069250106655,16.1991,0.27861884,1.8458500788719832,0.03343272072363023
23,Orange,2019,12,13.07340993399322,12.992068,0.3481975,1.4122469295173996,0.04489126666860867
24,Orange,2020,1,13.059862205166668,13.013693,0.3481975,0.7167463900788764,0.042312431778855936
25,Orange,2020,2,14.0812936998434,14.0188465,0.29188663,-1.6687198415869666,0.03712071771465704
26,Orange,2020,3,13.914799171808568,13.916874,0.27861884,0.19222514182360229,0.03287524105834261
27,Orange,2020,4,16.340049438500614,15.988035,0.28282437,1.083556436132529,0.11180020446185092
28,Orange,2020,5,19.26919647577972,19.046993,0.2871564,-1.1846708898217244,0.0668854265984902
29,Orange,2020,6,20.264198749362265,20.35027,0.31663173,-0.040245596800520644,0.04204217214741487
30,Orange,2020,7,21.84931042462881,22.08799,0.35259807,0.606242607934405,0.07295809696432569
31,Orange,2020,8,23.929726829569177,23.93395,0.4907398,0.3465973755408136,0.057907031269952676
32,Orange,2020,9,23.31786250890065,23.1576,0.38645285,0.972749688157748,0.05878996430855758
33,Orange,2020,10,21.42011575151281,21.417688,0.3201417,0.903045514522308,0.037774892259262234
34,Orange,2020,11,15.84074979527884,15.752578,0.27861884,0.7480848427485896,0.03844909190068994
35,Orange,2020,12,13.616396047456874,13.6811,0.32612506,0.8243707787139751,0.041051327891815516
36,Orange,2021,1,13.335522949332471,13.392076,0.33542144,0.5679933118638125,0.041490606272185274
37,Orange,2021,2,13.813124032716589,13.996225,0.28977165,1.1787960036360623,0.0567552694384719
38,Orange,2021,3,13.25229742965513,13.380476,0.30226704,-0.24060440438080022,0.04645440874064148
39,Orange,2021,4,16.235468533514336,16.235315,0.28282437,0.9191907773056194,0.03336160313520709
40,Orange,2021,5,17.24675965304533,17.50884,0.28282437,2.031719081463411,0.07907931876649239
41,Orange,2021,6,20.1382511047708,20.278019,0.31663173,1.08747432172542,0.04958319603797875
42,Orange,2021,7,22.645617611276805,22.682032,0.40539256,0.40498675219430424,0.04848959910411419
43,Orange,2021,8,22.70095154540252,22.769579,0.39823604,1.6616941375022698,0.04935802403815324
44,Orange,2021,9,21.611029320832017,21.627441,0.34451684,1.7064908806185493,0.040799255658817944
45,Orange,2021,10,18.527005088951285,18.271894,0.28282437,2.4912060248303085,0.07682924823064805
46,Orange,2021,11,17.0917919391523,17.227074,0.27861884,0.41776538792077567,0.04585386497219014
47,Orange,2021,12,12.212491886846236,12.507252,0.35200098,1.3673568921776287,0.08854192477155944
48,Orange,2022,1,13.423766726041038,13.230111,0.3481975,0.8436540560296155,0.062233628791711515
49,Orange,2022,2,13.988387629875149,13.926256,0.30226704,0.9106263365092513,0.03822306319929189
50,Orange,2022,3,15.364923753961875,15.608048,0.29508492,-0.9031061465342383,0.0730409760021303
51,Orange,2022,4,16.897557453840534,16.711918,0.28282437,0.8146098723193411,0.05707634272643872
52,Orange,2022,5,17.429155860825404,17.560919,0.28282437,0.009282258729022885,0.04551205015855846
53,Orange,2022,6,20.98238011016042,21.173597,0.34819955,0.9615266771339535,0.06171906058022616
54,Orange,2022,7,21.76018894632415,21.923353,0.34011117,1.2012939388422978,0.05560498899453254
55,Orange,2022,8,23.8169396325024,23.86825,0.4695196,0.43291885333561453,0.0565248863885355
56,Orange,2022,9,24.55325643885925,24.26657,0.5067557,-0.00034230745008301255,0.09162550496128201
57,Orange,2022,10,19.76846150070856,19.744507,0.27685162,-0.4019046377312172,0.033082341574909184
58,Orange,2022,11,14.49038924536086,14.334912,0.27861884,1.6688075317942364,0.04991040829743708
59,Orange,2022,12,12.616945694402432,12.736474,0.3481975,-0.036547268433009705,0.0492700127105997
60,Orange,2023,1,12.053069770908737,11.970178,0.3801269,0.9318978327381817,0.04847718345526559
61,Orange,2023,2,11.510307258358637,11.464019,0.42231742,1.0858899336678114,0.0508484817360692
62,Orange,2023,3,12.376349375827829,12.252789,0.37049648,1.2095201777725073,0.051931381006746456
63,Orange,2023,4,14.851809869912302,14.82922,0.28282437,1.4766987926455393,0.033729539208129225
64,Orange,2023,5,15.857311728362902,15.83546,0.28282437,0.1916784665090958,0.03370344714645488
65,Orange,2023,6,17.673929995928916,17.607044,0.28282437,1.8056556825235752,0.03654133872310575
66,Orange,2023,7,22.6374791353544,22.686905,0.4010892,0.31586527388964214,0.04854089681872133
67,Orange,2023,8,23.08021290799053,22.843855,0.40933877,1.5489069404354936,0.07505035529767941
68,Orange,2023,9,20.808586541035083,20.79561,0.34022745,2.9418848105771502,0.040242322535682835
69,Orange,2023,10,19.68540732630305,19.572704,0.28282437,0.8395517740260594,0.042301119687959784
70,Orange,2023,11,16.637462888569132,16.442259,0.28065243,-0.9325951619972059,0.05941746216288988
71,Orange,2023,12,14.601379188778935,14.467148,0.28977165,0.3679065391231866,0.046494211886824316
72,Orange,2024,1,12.880254028670322,12.887191,0.3481975,-0.4387991223941192,0.0
73,Orange,2024,2,12.864417085907064,12.826458,0.35203603,-1.3921904378487007,0.0
74,Orange,2024,3,13.43309696422159,13.412435,0.32647547,-1.7790542003615393,0.0
75,Orange,2024,4,14.5911062905908,14.799929,0.29063332,-0.5690487912826931,0.0
76,Orange,2024,5,15.980227586142632,16.771278,0.2871564,-1.380165665953406,0.0
77,Orange,2024,6,19.70380152834912,19.847008,0.32148156,-1.5027944317079296,0.0
78,Orange,2024,7,22.50112792457145,22.6944,0.4010892,1.1931554629198935,0.0
79,Orange,2024,8,,24.129341,0.57418764,0.8121802159236218,0.0
80,Orange,2024,9,,24.141075,0.57418764,-0.8027850872470168,0.0
81,Orange,2024,10,,24.116243,0.570716,0.7564975996205483,0.0
82,Orange,2024,11,,23.665907,0.570716,1.2144784812110672,0.0
83,Orange,2024,12,,23.582699,0.570716,2.35234003349969,0.0
